id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
10945774,Historic Beacon Hill Studio Apt.,51673899,2015-12-18,"Boston, Massachusetts, United States",within a day,77.0,33.0,f,16.0,"['email', 'phone', 'reviews']",t,f,Beacon Hill,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",129.0,68.38014,1.0,0.0,2.0,1125.0,1.0,100.0,10.0,10.0,10.0,6.0,10.0,10.0,f,f,strict,f,f,14.0,1.0
13993185,Adorable Beacon Hill One Bedroom,83554697,2016-07-13,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,t,Beacon Hill,Apartment,Entire home/apt,4.0,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49""}",200.0,50.0,1.0,0.0,2.0,28.0,10.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1.0,6.12
9274587,Spectacular Beacon Hill 1 bedroom,1444340,2011-11-26,"Boston, Massachusetts, United States",within a day,98.0,68.0,f,24.0,"['email', 'phone', 'reviews', 'kba']",t,t,Beacon Hill,Apartment,Entire home/apt,4.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Hair Dryer"",Iron}",229.0,100.0,1.0,0.0,2.0,1125.0,9.0,89.0,10.0,9.0,9.0,9.0,10.0,9.0,f,f,strict,f,f,24.0,0.92
6554785,Apartment close to everything!,28123912,2015-02-21,"Boston, Massachusetts, United States",within an hour,100.0,100.0,t,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,Beacon Hill,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Doorman,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",160.0,110.0,0.0,0.0,2.0,1125.0,85.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,2.0,5.69
2998554,Penthouse w/ a deck in Beacon Hill,3462813,2012-09-03,"Boston, Massachusetts, United States",within an hour,100.0,88.0,f,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Beacon Hill,Apartment,Entire home/apt,6.0,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",135.0,68.38014,1.0,0.0,4.0,1125.0,19.0,89.0,9.0,8.0,10.0,9.0,10.0,9.0,f,f,moderate,f,f,2.0,0.7
4359160,north slope studio in boston proper,324630,2010-12-21,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,7.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Beacon Hill,Apartment,Entire home/apt,2.0,1.0,0.0,2.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",99.0,68.38014,1.0,0.0,1.0,30.0,174.0,75.0,8.0,7.0,9.0,9.0,10.0,8.0,f,t,flexible,f,f,7.0,7.7
3392423,Room in penthouse apt /Beacon Hill,3462813,2012-09-03,"Boston, Massachusetts, United States",within an hour,100.0,88.0,f,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Beacon Hill,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",115.0,68.38014,2.0,45.0,2.0,1125.0,91.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,2.0,3.39
14074739,The Red Brick Road,17887117,2014-07-09,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Beacon Hill,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,"{""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",175.0,30.0,2.0,0.0,2.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1.0,1.0
4489490,"Charles St, Studio Apt, Boston #31",20857768,2014-09-02,"Boston, Massachusetts, United States",within a few hours,100.0,67.0,f,15.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Beacon Hill,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",229.0,68.38014,1.0,0.0,4.0,1125.0,16.0,94.0,9.0,10.0,9.0,10.0,10.0,9.0,f,f,strict,f,f,10.0,0.72
508017,Beautiful Studio in Beacon Hill,2503703,2012-05-30,"Cambridge, Massachusetts, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Beacon Hill,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",199.0,68.38014,1.0,0.0,3.0,30.0,156.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,moderate,f,f,1.0,3.02
8170181,Gorgeous Beacon Hill Apartment,26303242,2015-01-18,"Boston, Massachusetts, United States",within a few hours,100.0,100.0,f,1.0,"['phone', 'reviews', 'jumio']",t,f,Beacon Hill,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",200.0,68.38014,1.0,0.0,2.0,1125.0,22.0,93.0,9.0,9.0,10.0,9.0,10.0,9.0,f,f,moderate,f,f,1.0,1.87
3068453,Large Studio in Theater District,2356643,2012-05-12,"Cambridge, Massachusetts, United States",within a few hours,94.0,84.0,f,18.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t,Downtown,Apartment,Entire home/apt,3.0,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector""}",133.0,45.0,1.0,15.0,1.0,1125.0,74.0,80.0,9.0,8.0,8.0,9.0,9.0,8.0,f,f,moderate,f,f,7.0,2.71
9934771,Beautiful apt. in downtown Boston,15035971,2014-05-03,"Cambridge, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",120.0,50.0,1.0,0.0,1.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,flexible,f,f,1.0,1.9709084
2821825,[1852-2C]2BRs in Downtown Boston,25188,2009-07-10,US,within a few hours,89.0,45.0,f,558.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",329.0,150.0,1.0,0.0,30.0,365.0,4.0,95.0,10.0,10.0,10.0,9.0,10.0,10.0,f,f,super_strict_30,f,t,79.0,0.17
21891,[1168-2NH]Lux 2BR - Downtown Boston,25188,2009-07-10,US,within a few hours,89.0,45.0,f,558.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers}",349.0,200.0,1.0,0.0,3.0,365.0,21.0,94.0,9.0,9.0,9.0,9.0,10.0,9.0,f,f,super_strict_30,f,t,79.0,0.32
13686161,Chic 1BR in Downtown Boston,12243051,2014-02-14,"Montreal, Quebec, Canada",within a few hours,71.0,98.0,f,363.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",209.0,95.0,1.0,10.0,3.0,1125.0,1.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,t,strict,f,f,58.0,0.7
4759640,Cute studio in Boston Backbay!,24559114,2014-12-06,"Framingham, Massachusetts, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,2.0,1.5,0.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",200.0,35.0,1.0,0.0,1.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1.0,0.05
4021522,[1852-N]Lux 2BR - Downtown Boston,25188,2009-07-10,US,within a few hours,89.0,45.0,f,558.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",329.0,200.0,1.0,0.0,5.0,365.0,6.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,super_strict_30,f,t,79.0,0.25
9905304,Great Downtown Apt,22591136,2014-10-15,"Boston, Massachusetts, United States",within an hour,98.0,72.0,f,6.0,"['email', 'phone', 'reviews']",t,f,Downtown,Apartment,Entire home/apt,6.0,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",375.0,69.0,4.0,20.0,3.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,2.0,0.14
3182652,Unique Penthouse in Central Boston,2555135,2012-06-05,"New York, New York, United States",,94.98908,84.17309,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,5.0,1.5,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",350.0,120.0,5.0,50.0,1.0,1125.0,5.0,90.0,10.0,9.0,8.0,9.0,9.0,9.0,f,f,flexible,f,f,1.0,0.18
10742655,1 minute walk to subway station,16938558,2014-06-18,"Boston, Massachusetts, United States",within a few hours,97.0,63.0,f,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Private room,8.0,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",70.0,15.0,1.0,50.0,1.0,1125.0,4.0,80.0,9.0,9.0,9.0,10.0,8.0,9.0,f,f,strict,f,f,2.0,0.65
13926201,MIT ROOM,82576049,2016-07-08,"New York, New York, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'google', 'kba']",t,t,Downtown,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,"{""Wireless Internet""}",10.0,68.38014,1.0,0.0,1.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,flexible,f,f,1.0,1.9709084
3653207,"Back Bay/Downtown Beautiful, Convenient 1 Bedroom",18477814,2014-07-20,"Andover, Massachusetts, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",250.0,68.38014,1.0,0.0,1.0,1125.0,58.0,91.0,9.0,10.0,10.0,10.0,9.0,8.0,f,f,strict,f,f,1.0,2.26
7240775,[1909-2] 2BR -The Victor-North End,25188,2009-07-10,US,within a few hours,89.0,45.0,f,558.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",329.0,200.0,1.0,0.0,4.0,365.0,2.0,100.0,9.0,10.0,10.0,10.0,10.0,10.0,f,f,super_strict_30,f,t,79.0,0.16
14421910,2-BR Condo 0.4 Miles to Boston's North End AN2,4962900,2013-02-04,"Spokane, Washington, United States",within an hour,100.0,36.0,f,307.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,5.0,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}",119.0,119.0,1.0,0.0,2.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,strict,f,f,25.0,1.9709084
11357756,"FALL SPECIALS, 20% off sept&Oct",56359408,2016-01-27,"Boston, Massachusetts, United States",within an hour,100.0,61.0,f,3.0,"['email', 'phone', 'reviews']",t,f,Downtown,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",202.0,30.0,2.0,30.0,2.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,strict,f,f,3.0,1.9709084
12211821,Fab Dwntwn Studio Theater & Common,5618949,2013-03-25,"Boston, Massachusetts, United States",within an hour,100.0,94.0,f,11.0,"['email', 'phone', 'reviews']",t,f,Downtown,Apartment,Entire home/apt,3.0,1.0,0.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",158.0,40.0,2.0,25.0,2.0,1125.0,10.0,84.0,9.0,9.0,9.0,9.0,10.0,8.0,f,f,strict,f,f,11.0,2.11
2747654,Nice Furnished Apt by Theater Distr,2356643,2012-05-12,"Cambridge, Massachusetts, United States",within a few hours,94.0,84.0,f,18.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t,Downtown,Apartment,Entire home/apt,3.0,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Essentials}",150.0,45.0,1.0,15.0,1.0,1125.0,67.0,74.0,8.0,7.0,8.0,9.0,9.0,8.0,f,f,moderate,f,f,7.0,2.36
13081090,Sleek 2BR in Downtown Boston,12243051,2014-02-14,"Montreal, Quebec, Canada",within a few hours,71.0,98.0,f,363.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t,Downtown,Loft,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",279.0,95.0,2.0,10.0,3.0,1125.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,strict,f,f,58.0,1.88
13216268,Lux 3 floor penthouse with roof deck in Downtown,22304512,2014-10-08,"Quito, Pichincha, Ecuador",within a few hours,100.0,69.0,f,1.0,"['email', 'phone', 'reviews']",t,f,Downtown,Loft,Entire home/apt,7.0,3.0,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",500.0,160.0,1.0,0.0,1.0,600.0,6.0,90.0,9.0,9.0,9.0,9.0,9.0,9.0,f,f,strict,f,f,1.0,4.0
7838961,[1852-1NE]Elegant 1BR - Downtown Boston,25188,2009-07-10,US,within a few hours,89.0,45.0,f,558.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Doorman,Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""24-Hour Check-in"",Hangers}",269.0,150.0,1.0,0.0,7.0,365.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,super_strict_30,f,t,79.0,1.9709084
1240598,Downtown Studio Theater Dist Common,2356643,2012-05-12,"Cambridge, Massachusetts, United States",within a few hours,94.0,84.0,f,18.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t,Downtown,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Essentials}",152.0,35.0,1.0,15.0,1.0,1125.0,76.0,79.0,8.0,8.0,9.0,9.0,10.0,8.0,f,f,moderate,f,f,7.0,1.93
8799256,A View of Boston Common,43959997,2015-09-11,"Medford, Massachusetts, United States",within an hour,100.0,99.0,f,4.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,6.0,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",295.0,100.0,4.0,45.0,2.0,1125.0,43.0,92.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,moderate,f,f,4.0,3.96
4924009,Small Studio by Theater District,2356643,2012-05-12,"Cambridge, Massachusetts, United States",within a few hours,94.0,84.0,f,18.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t,Downtown,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating}",128.0,35.0,1.0,15.0,1.0,1125.0,52.0,77.0,8.0,8.0,8.0,8.0,10.0,8.0,f,f,moderate,f,f,7.0,2.66
12069214,Downtown - Boston Common view,757253,2011-06-29,"Boston, Massachusetts, United States",within a few hours,100.0,95.0,f,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Downtown,Apartment,Entire home/apt,3.0,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",220.0,60.0,2.0,20.0,2.0,1125.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,2.0,1.76
497810,"LOCATION, LOCATION, LOCATION",2329611,2012-05-09,"Boston, Massachusetts, United States",within an hour,100.0,100.0,f,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Downtown,Apartment,Entire home/apt,8.0,1.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",334.0,120.0,4.0,60.0,1.0,31.0,135.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,strict,f,f,1.0,5.09
12365454,"2 bed,1 bath in the Heart of Boston",11272292,2014-01-13,"Boston, Massachusetts, United States",within an hour,97.0,100.0,f,4.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Downtown,Apartment,Entire home/apt,6.0,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",290.0,60.0,6.0,20.0,1.0,1125.0,30.0,94.0,9.0,10.0,9.0,10.0,10.0,10.0,f,f,moderate,f,f,4.0,6.98
9299923,Beacon Hill 1BR near Downtown,12243051,2014-02-14,"Montreal, Quebec, Canada",within a few hours,71.0,98.0,f,363.0,"['email', 'phone', 'reviews', 'manual_offline', 'jumio']",t,t,Downtown,Condominium,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Doorman,""Elevator in Building"",Heating,""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",139.0,95.0,1.0,10.0,3.0,1125.0,14.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,strict,f,f,58.0,2.28
12898806,"Longfellow Place, Lux 1 Bd West End/Beacon Hill",22541573,2014-10-14,"New York, New York, United States",within an hour,100.0,69.0,f,122.0,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,t,Downtown,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Doorman,Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",220.0,68.38014,1.0,0.0,10.0,1125.0,0.0,91.916664,9.431571,9.258041,9.646293,9.646548,9.414042,9.168235,f,f,moderate,f,f,13.0,1.9709084
